pkey;ref_ouvrage;id_gis;comment;p_nom;sst30;gen_auto;temp_min;ref_profil;profil_libelle;pompe;groupe1;tpambgroupe1;groupe2;groupe3;ecs;direct;sstfulldirect;temp_ext;ref_zone_forcage;zone_forcage_libelle;regul_cad;ref_type_regulateur;regulateur_libelle;regulateur_num
911;12731;1517342;SST 3.0 Carré 28, 1663 LA TOUR-DE -TREME;15;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1082;134445;3091183;SST 3.0 Vevey 17, 1630 BULLE;100;1;1;65;1006;SST2.0-groupe6;0;1;0;1;1;0;1;0;1;2006;ECS-zone6;1;10;SST3.0 V3;1008
1103;137246;160001283;SST 3.0 Châtellenie 4, 1663 LA TOUR-DE -TREME;150;1;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;0;0;1;2013;ECS-zone13;1;8;SST3.0 V1;1006
1049;125873;1517651;SST 3.0 Ménestrels 3, 1663 LA TOUR-DE -TREME;50;1;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2002;ECS-zone2;1;7;SST3.0 V0;1005
1074;132299;1517315;SST 3.0 Ancien-Comté 79, 1663 LA TOUR-DE -TREME;25;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
1039;125212;191732301;SST 3.0 Pâla 42, 1630 BULLE;55;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
1104;137249;3092184;SST 3.0 Châtellenie 6, 1663 LA TOUR-DE -TREME;60;1;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;1;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1157;140124;3092181;SST 3.0 Auges 14, 1663 LA TOUR-DE -TREME;120;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;1;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
1158;140127;3092180;SST 3.0 Auges 11, 1663 LA TOUR-DE -TREME;160;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;1;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1113;137589;3091357;SST 3.0 Coquilles 152, 1630 BULLE;10;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
1159;140130;3092179;SST 3.0 Auges 9, 1663 LA TOUR-DE -TREME;125;1;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;1;0;1;2013;ECS-zone13;1;8;SST3.0 V1;1006
1160;140133;3092197;SST 3.0 Auges 3, 1630 BULLE;200;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;1;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
1124;137622;3091361;SST 3.0 Longeraye 34, 1630 BULLE;15;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
1122;137616;1517184;SST 3.0 Agges 7, 1663 LA TOUR-DE -TREME;40;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;0;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1167;140292;1517137;SST 3.0 Agges 47, 1663 LA TOUR-DE -TREME;70;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1173;148467;502171790;SST 3.0 Hans-Liebherr 8a, 1630 BULLE;160;1;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2011;ECS-zone11;1;7;SST3.0 V0;1005
1169;140298;1510842;SST 3.0 Saucens 15, 1630 BULLE;15;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1043;125810;1511305;SST 3.0 Vudalla 30, 1630 BULLE;60;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1174;148470;1511163;SST 3.0 Place des Alpes 22, 1630 BULLE;80;1;1;65;1014;SST2.0-groupe14;1;1;0;1;1;1;1;0;1;2014;ECS-zone14;1;10;SST3.0 V3;1008
937;13589;1517454;SST 3.0 Levant 8, 1663 LA TOUR-DE -TREME;60;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
302;39403;190614214;SST 3.0 Aurore 50, 1630 BULLE;10;1;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
1212;159831;192014313;SST 2.0 Scie 13, 1663 LA TOUR-DE -TREME;25;0;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
251;39352;1511228;SST 3.0 Grand-Rue 12, 1630 BULLE;40;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
927;13269;160002218;SST 3.0 Gibloux 19, 1630 BULLE;60;1;1;65;1016;SST2.0-groupe16;0;1;0;1;0;1;0;0;1;2016;ECS-zone16;1;9;SST3.0 V2;1007
290;39391;1510703;SST 3.0 Trois-Trèfles 12, 1630 BULLE;60;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;0;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
1204;159039;192009322;SST 3.0 Chantebrise 2, 1663 LA TOUR-DE -TREME;15;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
210;39311;190213104;SST 3.0 Crêts 8, 1630 BULLE;40;1;1;65;1015;SST2.0-groupe15;1;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
1203;158350;1511428;SST 3.0 Général-Castella 3, 1630 BULLE;110;1;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
331;39432;1510686;SST 3.0 Montsalvens 33, 1630 BULLE;65;1;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
118;39219;3091118;SST 3.0 Place des Alpes 26, 1630 BULLE;40;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
275;39376;190508028;SST 3.0 Plaisance 18, 1630 BULLE;15;1;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
231;39332;1511122;SST 3.0 Grand-Rue 27, 1630 BULLE;20;1;1;65;1001;SST2.0-groupe1;0;1;0;0;0;0;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
186;39287;1511521;SST 3.0 Europe 80, 1630 BULLE;150;1;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2010;ECS-zone10;1;7;SST3.0 V0;1005
226;39327;1511227;SST 2.0 Grand-Rue 10, 1630 BULLE;15;0;1;65;1013;SST2.0-groupe13;0;1;0;0;0;0;0;0;1;2013;ECS-zone13;1;8;SST3.0 V1;1006
944;14200;191858179;SST 3.0 Etang 14, 1630 BULLE;60;1;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2006;ECS-zone6;1;7;SST3.0 V0;1005
1032;125191;3091330;SST 3.0 Grande-Gîte 11, 1630 BULLE;10;1;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1184;154930;1511260;SST 3.0 Chenevières 19, 1630 BULLE;70;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1216;161366;191958749;SST 2.0 Perrevuet 53, 1638 MARSENS;10;0;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1217;161369;191958748;SST 2.0 Perrevuet 51, 1638 MARSENS;10;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1070;131551;1515888;SST 2.0 Saletta 5+7, 1632 RIAZ;20;0;1;65;1003;SST2.0-groupe3;0;1;0;1;0;1;0;0;1;2003;ECS-zone3;1;9;SST3.0 V2;1007
1112;137586;3091358;SST 3.0 Coquilles 148, 1630 BULLE;10;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
1165;140148;3091355;SST 3.0 Coquilles 130, 1630 BULLE;10;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1218;161648;1517191;SST 2.0 Mon-Repos 10, 1663 LA TOUR-DE -TREME;50;0;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
1054;125888;235002243;SST 3.0 Xavier-de-Poret 28, 1630 BULLE;10;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1198;157835;192008607;SST 3.0 Part-Dieu 6, 1630 BULLE;50;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
1219;161789;3092177;SST 2.0 Torrent 18, 1663 LA TOUR-DE -TREME;20;0;1;65;1008;SST2.0-groupe8;0;1;0;1;0;1;0;0;1;2008;ECS-zone8;1;9;SST3.0 V2;1007
1220;161792;1510733;SST 2.0 Albergeux 17, 1630 BULLE;25;0;1;65;1013;SST2.0-groupe13;0;1;0;0;0;0;0;0;1;2013;ECS-zone13;1;8;SST3.0 V1;1006
259;39360;1510719;SST 3.0 Vevey 127, 1630 BULLE;50;1;1;65;1011;SST2.0-groupe11;0;1;0;1;0;1;0;0;1;2011;ECS-zone11;1;9;SST3.0 V2;1007
1222;161798;3092149;SST 2.0 Rochetta 23, 1663 LA TOUR-DE -TREME;10;0;1;65;1007;SST2.0-groupe7;0;1;0;1;0;1;0;0;1;2007;ECS-zone7;1;9;SST3.0 V2;1007
1251;178984;1517230;SST 2.0 Cité Saint-Michel 3, 1663 LA TOUR-DE -TREME;35;0;1;65;1003;SST2.0-groupe3;0;1;0;1;0;1;0;0;1;2003;ECS-zone3;1;9;SST3.0 V2;1007
1224;161804;1514913;SST 2.0 Saint-Ignace 21, 1638 MARSENS;30;0;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
1230;165541;190404615;SST 2.0 Grand-Fin 47, 1638 VUPPENS;10;0;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
780;39922;190193694;SST 3.0 Taillemau 9, 1630 BULLE;6;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;0;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
51;39152;1510539;SST 3.0 Pays-d'Enhaut 85, 1630 BULLE;140;1;1;65;1008;SST2.0-groupe8;0;1;0;1;1;1;0;0;1;2008;ECS-zone8;1;10;SST3.0 V3;1008
250;39351;1511230;SST 3.0 Promenade 23, 1630 BULLE;40;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
346;39447;1511176;SST 2.0 Gruyères 26, 1630 BULLE;20;0;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
367;39468;1517226;SST 3.0 Ancien-Comté 4, 1663 LA TOUR-DE -TREME;50;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;1;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
1226;162412;1517283;SST 3.0 Cigognes 16, 1663 LA TOUR-DE -TREME;10;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1227;162415;1514851;SST 2.0 Humilimont 60, 1638 MARSENS;210;0;1;65;0;;0;0;0;0;0;0;0;0;0;0;;1;7;SST3.0 V0;1005
1056;125894;235001878;SST 3.0 Xavier-de-Poret 16, 1630 BULLE;10;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1117;137601;1510655;SST 3.0 Pierre-Sciobéret 83, 1630 BULLE;15;1;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
1201;157844;1510625;SST 3.0 Moléson 36, 1630 BULLE;20;1;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
1221;161795;191742188;SST 3.0 Pont 2, 1663 LA TOUR-DE -TREME;40;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
1125;137625;1510841;SST 3.0 Saucens 17, 1630 BULLE;10;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
1187;155225;1511158;SST 3.0 Nicolas-Glasson 3, 1630 BULLE;110;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;1;0;1;2005;ECS-zone5;1;9;SST3.0 V2;1007
1189;155505;1517338;SST 3.0 Scie 10, 1663 LA TOUR-DE -TREME;30;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1231;166234;3092195;SST 2.0 Ancien-Comté 64, 1663 LA TOUR-DE -TREME;15;0;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
1120;137610;191977444;SST 3.0 Fribourg 3, 1630 BULLE;90;1;1;65;1010;SST2.0-groupe10;0;1;0;1;0;1;0;0;1;2010;ECS-zone10;1;9;SST3.0 V2;1007
922;13139;191757478;SST 3.0 Riaz 3, 1630 BULLE;250;0;1;65;1015;SST2.0-groupe15;1;0;0;0;0;0;0;0;0;2015;ECS-zone15;1;12;SST3.0 Multi 2 échangeurs;1010
1197;157832;1510597;SST 3.0 Champ-Fleuri 2, 1630 BULLE;20;1;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
260;39361;1511718;SST 3.0 Vevey 95, 1630 BULLE;120;1;1;65;1011;SST2.0-groupe11;0;1;0;1;0;1;0;0;1;2011;ECS-zone11;1;9;SST3.0 V2;1007
109;39210;1511555;SST 3.0 Vudalla 14, 1630 BULLE;110;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
209;39310;235556390;SST 3.0 Porte-d'en-Bas 18, 1663 LA TOUR-DE -TREME;90;1;1;65;1004;SST2.0-groupe4;1;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1252;178987;192059343;SST 2.0 Corbières 21, 1630 BULLE;200;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2009;ECS-zone9;1;7;SST3.0 V0;1005
1200;157841;1510732;SST 3.0 Albergeux 21, 1630 BULLE;10;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
1223;161801;191984796;SST 3.0 Noisetiers 18, 1663 LA TOUR-DE -TREME;40;1;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2009;ECS-zone9;1;7;SST3.0 V0;1005
1225;162409;1517193;SST 3.0 Roseires 2, 1663 LA TOUR-DE -TREME;30;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
1253;178990;1510755;SST 2.0 Vevey 151, 1630 BULLE;15;0;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
821;39963;191857385;SST 2.0 Louis-Bornet 11b, 1630 BULLE;500;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;2;Climatix;1000
1254;178993;1511165;SST 2.0 Place du Tilleul 9, 1630 BULLE;100;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2001;ECS-zone1;1;7;SST3.0 V0;1005
262;39363;1510694;SST 3.0 Trois-Trèfles 2, 1630 BULLE;350;1;1;65;1009;SST2.0-groupe9;1;1;0;1;1;1;1;0;1;2009;ECS-zone9;1;10;SST3.0 V3;1008
1028;124905;0005;SST 3.1 Léchère 75, 1630 BULLE
ROLEX, Base de vie;110;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2014;ECS-zone14;1;0;Non defini;0
583;39687;190455610;SST 3.0 Léchère 40, 1630 BULLE;550;1;0;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;12;SST3.0 Multi 2 échangeurs;1010
824;39966;191670257;SST 3.0 Poterne 21, 1630 BULLE;50;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;0;1;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
854;10741;;SST 2.0 Saint-Denis 15, 1630 BULLE;40;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2010;ECS-zone10;0;10;SST3.0 V3;1008
875;11766;190051813;SST 3.0 Riaz 34, 1630 BULLE;60;1;1;65;1005;SST2.0-groupe5;0;1;0;1;0;1;1;0;1;2005;ECS-zone5;1;9;SST3.0 V2;1007
972;48768;3091353;SST 3.0 Stade 5, 1630 BULLE;10;1;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
801;39943;190207601;SST 3.0 Aurore 32, 1630 BULLE;22;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
851;42371;1515902;SST 2.0 Saletta 34, 1632 RIAZ;15;0;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
797;39939;190207608;SST 3.0 Aurore 38, 1630 BULLE;22;1;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2007;ECS-zone7;1;7;SST3.0 V0;1005
178;39279;1510466;SST 2.0 Russalet 7, 1630 BULLE;60;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
187;39288;190197169;SST 2.0 Europe 70, 1630 BULLE;150;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
948;34134;191564812.a;SST 2.0 Riaz 50 Coop, 1630 BULLE;700;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;2;Climatix;1000
846;42357;1517202;SST 2.0 Rosiers 1, 1663 LA TOUR-DE -TREME;15;0;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1;39102;190507988;SST 2.0 Plaisance 14, 1630 BULLE;7;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
736;39841;235557440;SST 3.0 Aurore 33, 1630 BULLE;9;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
2;39103;235557415;SST 2.0 Plaisance 2, 1630 BULLE;7;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
720;39825;190275930;SST 2.0 Camping 4, 1638 GRUYERES;30;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
661;39766;191432099;SST 2.0 Charmilles 56, 1632 RIAZ;15;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
659;39764;191434071;SST 2.0 Charmilles 62, 1632 RIAZ;15;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
679;39784;191598833;SST 2.0 Perce-Neige 28, 1632 RIAZ;15;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
713;39818;191641071;SST 2.0 Charmilles 50, 1632 RIAZ;15;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
678;39783;191642520;SST 2.0 Champ-Bosson 33, 1632 RIAZ;15;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
3;39104;235557417;SST 3.0 Plaisance 6, 1630 BULLE;7;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
836;42327;191652907;SST 3.0 Agges 15, 1663 LA TOUR-DE -TREME;30;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
691;39796;191657494;SST 2.0 Champ-Bosson 35, 1632 RIAZ;15;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
702;39807;191667341;SST 2.0 Champ-Bosson 39, 1632 RIAZ;15;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
17;39118;1511239;SST 2.0 Marché 10, 1630 BULLE;200;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
980;49844;3091382;SST 3.0 Corbières 48, 1630 BULLE;100;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
949;34137;191564812.b;SST 2.0 Riaz 50, 1630 BULLE;90;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
5;39106;190207496;SST 3.0 Câtillon 25, 1630 BULLE;8;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
606;39710;1515897;SST 2.0 Saletta 21, 1632 RIAZ;50;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2002;ECS-zone2;1;4;MR08/12;1002
10;39111;235556801;SST 2.0 Câtillon 7, 1630 BULLE;8;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
764;39906;190436191;SST 3.0 Câtillon 11, 1630 BULLE;8;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;0;2012;ECS-zone12;1;8;SST3.0 V1;1006
834;41942;1510621;SST 3.0 Moléson 20, 1630 BULLE;10;1;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
11;39112;1511243;SST 2.0 Marché 20, 1630 BULLE;45;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
20;39121;235556767;SST 2.0 Moulin 25, 1630 BULLE;12;0;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
772;39914;190653848;SST 3.0 Aurore 52, 1630 BULLE;12;0;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;0;2007;ECS-zone7;1;8;SST3.0 V1;1006
833;41939;1510794;SST 3.0 Part-Dieu 35, 1630 BULLE;15;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
866;27417;111111111;SST 3.0 Planchy , 1630 BULLE;0;1;1;0;0;;1;1;1;1;1;1;1;0;0;0;;0;0;Non defini;0
26;39127;235556768;SST 2.0 Moulin 17, 1630 BULLE;12;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
518;39622;1517352;SST 2.0 Carré 10, 1663 LA TOUR-DE -TREME;20;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;4;MR08/12;1002
29;39130;235006923;SST 2.0 Corbières 63, 1630 BULLE;90;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
860;43845;191792460;SST 2.0 Pléiades 32, 1618 CHATEL-SAINT-DENIS;120;0;1;65;0;;0;0;0;0;0;0;0;0;0;0;;0;5;MR08/12 primaire;1003
987;51285;1517249;SST 2.0 Vieux-Moulin 7, 1663 LA TOUR-DE -TREME;10;0;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
830;39864;1517317;SST 3.0 Place Pra 7, 1663 LA TOUR-DE -TREME;10;1;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;0;2011;ECS-zone11;1;8;SST3.0 V1;1006
35;39136;1510569;SST 2.0 Vieux-Pont 68, 1630 BULLE;140;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
831;40018;1513811;SST 2.0 Prays 20, 1638 GRUYERES;15;0;1;65;1008;SST2.0-groupe8;0;1;0;0;0;0;0;0;0;2008;ECS-zone8;1;8;SST3.0 V1;1006
38;39139;1510469;SST 2.0 Pays-d'Enhaut 17, 1630 BULLE;100;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
39;39140;235004387;SST 2.0 Paix 9, 1630 BULLE;100;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
842;42345;191533111;SST 2.0 Perrevuet 33, 1638 MARSENS;12;0;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
859;43842;191792461;SST 2.0 Pléiades 34, 1618 CHATEL-SAINT-DENIS;100;0;1;65;0;;0;0;0;0;0;0;0;0;0;0;;0;5;MR08/12 primaire;1003
843;42348;191533113;SST 2.0 Perrevuet 52, 1638 MARSENS;12;0;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;0;2009;ECS-zone9;1;8;SST3.0 V1;1006
83;39184;235005023;SST 2.0 Stade 89, 1630 BULLE;100;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
844;42351;191533093;SST 2.0 Perrevuet 31, 1638 MARSENS;12;0;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
